,emoji,count(emoji),avg(Anger),avg(Anticipation),avg(Disgust),avg(Fear),avg(Joy),avg(Sadness),avg(Surprise),avg(Trust)
0,"['❤', '⚽', '🚨']",3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,"['🙄', '👇']",2,1.5,1.0,1.0,1.5,1.0,2.0,0.0,2.5
2,"['✨', '🥺', '🥰']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,"['❤', '👉', '✨', '📍']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,"['🤔', '🥰']",2,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0
5,"['🔥', '✅', '⚡']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,"['🔥', '🚨']",16,0.4375,1.25,0.5,0.6875,0.8125,0.125,0.5,1.0625
7,"['❤', '🥺', '🥰', '💥']",1,0.0,3.0,1.0,2.0,4.0,0.0,4.0,3.0
8,"['❤', '‼', '✨']",1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9,"['😭', '💔', '🥺']",3,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,1.0
10,"['🇫🇷', '🔴']",23,1.5217391304347827,0.13043478260869565,1.0434782608695652,1.826086956521739,0.30434782608695654,0.8695652173913043,0.21739130434782608,1.8695652173913044
11,"['❤', '🚨']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12,"['‼', '🎉', '✨', '👀']",1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
13,"['❤', '😎', '🔥', '🙏']",1,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0
14,"['‼', '🎉', '🔥']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,"['👇', '✅']",5,0.0,1.0,0.0,0.2,0.6,0.4,0.4,1.2
16,"['‼', '🚨', '✅']",2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
17,"['😂', '❤', '✨']",1,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0
18,"['😩', '🎉']",1,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0
19,"['😎', '🔥']",15,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.2,0.5333333333333333
20,"['❤', '➡']",2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,"['🎉', '🤔']",1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
22,"['❌', '➡', '✅']",1,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
23,"['💔', '🙄']",2,0.5,1.0,0.5,0.0,1.0,0.5,0.5,1.5
24,"['❤', '🤣', '👀']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,"['🙏', '😭']",23,1.434782608695652,1.1304347826086956,1.6521739130434783,3.217391304347826,1.1304347826086956,2.6956521739130435,0.5217391304347826,2.1739130434782608
26,"['❤', '‼']",9,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222
27,"['😂', '🔥', '🔴']",1,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0
28,"['😭', '👀']",88,0.11363636363636363,1.0113636363636365,0.10227272727272728,0.19318181818181818,0.9545454545454546,0.125,0.14772727272727273,0.9886363636363636
29,"['😂', '💔', '😭']",1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
30,"['😂', '🤔', '🤣']",3,2.6666666666666665,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.3333333333333335
31,"['✨', '✅', '👀']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,"['❌', '✅']",210,2.4714285714285715,0.9619047619047619,0.02857142857142857,3.2857142857142856,0.2571428571428571,0.8523809523809524,0.9238095238095239,0.29523809523809524
33,"['😭', '💔']",57,0.7368421052631579,0.5789473684210527,0.6140350877192983,1.1754385964912282,0.5964912280701754,1.1228070175438596,0.24561403508771928,0.7543859649122807
34,"['🙄', '🤣']",11,0.7272727272727273,0.9090909090909091,0.7272727272727273,1.0909090909090908,0.5454545454545454,0.9090909090909091,0.36363636363636365,0.9090909090909091
35,"['😂', '😭', '✅']",1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
36,"['❤', '⚡']",3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
37,"['⭐', '➡', '✨']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,"['😂', '🙏', '👇', '🥰']",1,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0
39,"['😭', '🤔', '🤣']",1,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0
40,"['‼', '🔥', '🚨', '⚠']",32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,"['🙄', '🤔']",38,0.9736842105263158,0.8947368421052632,0.6578947368421053,1.4736842105263157,0.42105263157894735,0.7894736842105263,0.47368421052631576,0.7631578947368421
42,"['😂', '❤', '🤔', '👀']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"['🤔', '✅']",2,1.5,1.0,1.5,2.0,2.0,1.5,1.0,3.0
44,"['❤', '💔', '🙏', '✨']",1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
45,"['📍', '📌']",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
46,"['‼', '👉']",37,0.21621621621621623,0.16216216216216217,0.21621621621621623,0.24324324324324326,0.1891891891891892,0.16216216216216217,0.1891891891891892,0.24324324324324326
47,"['😭', '✨', '🥰']",98,0.01020408163265306,0.01020408163265306,0.0,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306
48,"['😭', '✨', '💥']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,"['➡', '🤔']",3,0.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,2.0
50,"['❤', '🥺', '💥']",3,3.0,3.6666666666666665,2.0,5.0,4.666666666666667,2.0,3.6666666666666665,3.6666666666666665
51,"['😎', '🙏']",5,0.4,0.4,0.2,0.4,0.4,0.6,0.4,0.4
52,"['😎', '👇']",3,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0
53,"['😭', '🙄', '🤣']",3,3.0,0.6666666666666666,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,0.0,1.0
54,"['🙏', '🚨']",5,0.4,0.6,1.2,1.2,0.4,0.8,0.0,0.4
55,"['😭', '🤔', '🔴']",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,"['🇧🇷', '❤']",2,1.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5
57,"['❤', '🙏', '👉']",1,0.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0
58,"['‼', '➡', '💥']",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,"['👀', '📌']",1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0
60,"['❌', '💥']",1,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
61,"['😂', '🚨']",2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
62,"['❤', '💔', '🙏']",1,1.0,4.0,1.0,1.0,3.0,1.0,1.0,6.0
63,"['🚨', '🔴']",4,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.0
64,"['‼', '⚡']",9,0.7777777777777778,0.0,0.0,0.7777777777777778,0.0,0.7777777777777778,0.0,0.0
65,"['❤', '🔴']",23,0.0,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.0,0.043478260869565216,1.0434782608695652
66,"['😎', '🥰', '🤡']",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"['😂', '🙏', '🤣', '👀']",1,1.0,5.0,1.0,6.0,2.0,3.0,0.0,2.0
68,"['❤', '😭', '🙏']",1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
69,"['❤', '🎉']",46,0.06521739130434782,0.45652173913043476,0.043478260869565216,0.15217391304347827,0.21739130434782608,0.043478260869565216,0.08695652173913043,0.6956521739130435
70,"['❤', '✨', '🥰', '🥺']",1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
71,"['😎', '💔']",1,2.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0
72,"['😂', '🎉', '🤔']",1,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
73,"['👇', '🥰']",4,0.25,0.25,0.25,0.25,1.0,0.0,0.25,1.25
74,"['😭', '💔', '🚨', '🙏']",10,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
75,"['👉', '🤣']",3,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
76,"['‼', '🔥', '🚨', '💥']",7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
77,"['🔥', '👉']",19,0.21052631578947367,0.5789473684210527,0.15789473684210525,0.42105263157894735,0.8947368421052632,0.3684210526315789,0.0,1.4736842105263157
78,"['😎', '🥰']",8,0.25,0.0,0.125,0.25,0.5,0.125,0.125,0.5
79,"['🔥', '➡']",9,0.4444444444444444,0.6666666666666666,0.0,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.4444444444444444,1.0
80,"['🤣', '👀']",5,0.8,0.4,0.2,1.2,0.6,0.6,0.2,0.8
81,"['🙄', '❗']",2,0.5,3.0,0.5,1.0,2.5,0.5,1.0,3.5
82,"['😩', '✨', '🥺']",1,3.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0
83,"['😂', '‼']",4,1.75,2.0,0.5,1.5,1.25,1.0,0.25,0.75
84,"['👉', '🤡']",2,2.0,0.5,1.5,1.5,0.5,1.0,0.5,1.0
85,"['😩', '😭']",45,1.2444444444444445,0.7777777777777778,1.0,1.5555555555555556,0.5111111111111111,1.3555555555555556,0.4222222222222222,0.7111111111111111
86,"['⚠', '💥']",2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
87,"['➡', '🔴']",26,0.6923076923076923,0.23076923076923078,0.34615384615384615,0.5,0.2692307692307692,0.3076923076923077,0.07692307692307693,0.5384615384615384
88,"['😂', '‼', '🤣']",2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
89,"['🔥', '⚡', '💥']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,['✅'],1316,0.25227963525835867,0.7317629179331308,0.2317629179331307,0.39361702127659576,0.851823708206687,0.29027355623100304,0.19224924012158054,0.7872340425531915
91,"['🚨', '🥰']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,"['➡', '👉']",5,0.2,0.8,0.6,0.4,1.0,0.8,0.8,1.0
93,"['🙏', '🔥', '✅']",5,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.8
94,"['👉', '🥰']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,"['😩', '💔', '😭']",11,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0909090909090908,0.09090909090909091,2.090909090909091
96,"['😂', '🙏', '🤣']",1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
97,"['🙏', '‼']",5,0.4,1.2,0.2,1.0,0.8,0.6,0.4,1.0
98,"['❌', '❗']",10,1.8,0.7,0.8,2.4,0.8,1.8,0.7,0.9
99,"['📌', '⚠']",2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
100,"['❗', '⚠']",66,0.06060606060606061,0.045454545454545456,0.9090909090909091,0.9848484848484849,0.015151515151515152,0.9545454545454546,0.015151515151515152,1.8181818181818181
101,"['⭐', '➡']",117,0.08547008547008547,0.05128205128205128,0.10256410256410256,0.10256410256410256,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.042735042735042736
102,"['➡', '🚨', '🔴']",2,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
103,"['😭', '💔', '🙄']",1,2.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0
104,"['✨', '⚠']",66,0.015151515151515152,0.015151515151515152,0.0,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.0,0.09090909090909091
105,"['👇', '👀']",16,0.6875,0.5,0.375,1.1875,0.75,0.8125,0.0625,1.0
106,"['🥰', '🥺', '🤣']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,"['‼', '🙏', '😭', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,"['🔥', '📍']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"['😎', '🔥', '👀']",1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
110,['⚽'],255,0.29411764705882354,0.8313725490196079,0.1803921568627451,0.34509803921568627,0.4196078431372549,0.3215686274509804,0.13333333333333333,0.6941176470588235
111,"['🔴', '⚠']",9,0.4444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.5555555555555556
112,"['😂', '😭', '💔', '👀']",1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
113,"['❗', '👇', '⚠']",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,"['😩', '💔']",1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
115,"['🥺', '💥']",4,1.25,1.75,1.25,2.5,2.5,1.25,2.5,2.5
116,"['💔', '🔥', '👉', '⚡']",1,3.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0
117,"['🔥', '✅']",33,2.0303030303030303,1.2727272727272727,1.0606060606060606,2.121212121212121,3.6363636363636362,3.272727272727273,1.121212121212121,5.606060606060606
118,"['🚨', '💥']",7,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,1.1428571428571428
119,"['😂', '❤', '🔥']",3,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0
120,"['‼', '👉', '✨']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,"['😂', '❤', '🙏', '😎']",1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
122,"['💔', '👇']",5,2.2,1.4,1.4,3.2,1.6,2.2,0.8,1.4
123,"['🙏', '📍']",3,1.3333333333333333,1.3333333333333333,1.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0
124,['🥺'],2067,0.5292694726656991,0.4983067247218191,0.37010159651669083,0.7097242380261248,0.39671020803096274,0.5979680696661829,0.28011611030478956,0.4455732946298984
125,"['👇', '📍']",17,0.0,0.17647058823529413,0.0,0.11764705882352941,0.5882352941176471,0.0,0.11764705882352941,0.29411764705882354
126,"['🎉', '👇', '✨']",1,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0
127,"['❤', '🎉', '😭']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,['💔'],1000,1.054,0.642,0.748,1.591,0.472,1.302,0.331,0.853
129,"['⚡', '💥']",11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
130,"['🤔', '🤣']",25,0.28,0.48,0.24,0.64,0.36,0.64,0.16,0.68
131,"['❗', '💥']",3,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0
132,"['‼', '✅']",17,0.058823529411764705,0.058823529411764705,0.0,0.0,0.8823529411764706,0.8823529411764706,0.058823529411764705,0.11764705882352941
133,"['❤', '😭']",130,0.5615384615384615,0.47692307692307695,0.3384615384615385,0.8384615384615385,0.43846153846153846,0.6923076923076923,0.23076923076923078,0.6230769230769231
134,"['✅', '⚡']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
135,"['⚽', '👉']",7,0.5714285714285714,1.0,0.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.0
136,"['➡', '👀']",5,0.2,0.8,0.6,0.8,1.2,0.4,0.6,1.0
137,"['‼', '🤔', '👀']",1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
138,"['❤', '✅']",6,1.3333333333333333,0.8333333333333334,1.1666666666666667,1.3333333333333333,1.6666666666666667,1.0,0.8333333333333334,2.3333333333333335
139,"['😎', '👀']",1,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0
140,"['✅', '⚠']",2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
141,"['😂', '❤', '🎉']",1,0.0,4.0,0.0,1.0,3.0,0.0,2.0,2.0
142,"['👉', '🥺']",27,0.7777777777777778,0.4074074074074074,0.6296296296296297,0.9629629629629629,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.5925925925925926
143,"['🙏', '👇']",15,1.1333333333333333,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.8,1.0,0.2,0.8666666666666667
144,"['😭', '🙄']",6,1.8333333333333333,2.0,1.3333333333333333,2.0,0.5,0.8333333333333334,0.5,0.6666666666666666
145,"['😭', '🎉']",2,1.5,1.0,1.5,2.0,1.5,1.5,2.5,1.5
146,"['🙏', '🔥', '💥']",4,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5
147,"['👇', '📌']",3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,1.3333333333333333
148,"['🙏', '⚽']",2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.5
149,"['⭐', '👇', '👀']",1,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0
150,"['🙏', '🔥']",18,0.7777777777777778,1.0,0.6111111111111112,1.4444444444444444,1.0,0.8333333333333334,0.2222222222222222,1.6666666666666667
151,"['😭', '📌']",1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
152,"['💔', '✨']",3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333
153,"['✨', '🙄', '🥺', '🥰', '❤', '📌', '🚨', '👀', '❗']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,"['😂', '👉', '🤡', '🤣']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,"['❤', '‼', '🎉', '🔥']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,"['💔', '😭']",53,0.9056603773584906,0.5849056603773585,1.1320754716981132,1.6981132075471699,0.49056603773584906,1.4528301886792452,0.39622641509433965,0.7169811320754716
157,"['😩', '🔥']",5,0.8,0.4,0.2,1.4,0.4,1.0,0.6,0.8
158,"['⚡', '✅', '💥']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
159,"['❌', '😭', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,"['🥰', '👀']",2,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0
161,"['❤', '👇', '✅', '💥']",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
162,"['😎', '🙄', '🥰']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163,"['😂', '🙏', '🤔', '🥰']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,"['😂', '😩', '🤔']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,"['😂', '👇']",12,0.5,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.4166666666666667,0.25,0.4166666666666667,0.6666666666666666
166,"['😭', '👇']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,"['⭐', '‼', '✨']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,['❌'],771,0.1893644617380026,0.1932555123216602,0.08300907911802853,0.23735408560311283,0.1517509727626459,0.15953307392996108,0.10635538261997406,0.503242542153048
169,"['😂', '✨']",21,0.38095238095238093,1.0952380952380953,0.23809523809523808,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857
170,"['❤', '🙏', '✅']",1,1.0,3.0,0.0,1.0,4.0,1.0,1.0,3.0
171,"['✨', '🤣', '😎', '💥', '🔥']",1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
172,"['🇧🇷', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
173,"['‼', '⚠']",10,1.5,1.1,0.8,1.9,1.2,1.5,0.4,1.7
174,"['👉', '🥺', '⚠']",1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
175,"['‼', '✅', '⚠']",1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,"['⭐', '✅']",6,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666
177,"['⚽', '📍']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,"['❌', '👇', '✅']",1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0
179,"['🤔', '✨']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,"['‼', '🥺']",12,1.75,0.8333333333333334,0.0,0.9166666666666666,0.0,0.9166666666666666,0.8333333333333334,0.0
181,"['🤔', '❗']",3,1.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.3333333333333335
182,"['🔥', '👇', '💥']",1,1.0,7.0,1.0,2.0,6.0,3.0,1.0,5.0
183,"['👇', '⚽']",1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
184,"['😂', '🙄']",49,1.1020408163265305,0.9591836734693877,0.7551020408163265,1.2040816326530612,0.7142857142857143,1.0,0.6326530612244898,1.0204081632653061
185,"['😭', '🥰', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"['❌', '🙏']",1,4.0,0.0,1.0,6.0,1.0,2.0,0.0,4.0
187,"['👇', '🤡']",1,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
188,"['💔', '⚽']",2,0.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0
189,"['🙄', '✨', '🤣']",1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
190,"['❤', '😎', '🔥', '🥰']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
191,"['❤', '😭', '💔']",1,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0
192,"['🎉', '🔴']",4,0.25,0.0,0.0,0.0,0.25,0.25,0.0,1.0
193,"['💔', '🥺', '😎']",1,0.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0
194,"['😭', '🙏', '🥰']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"['❌', '✅', '‼']",1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
196,"['❌', '👉']",3,1.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666
197,"['⭐', '👉', '💥']",24,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
198,"['❤', '🙏', '😎']",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199,"['🔥', '⚡']",45,0.022222222222222223,0.1111111111111111,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.022222222222222223,0.13333333333333333
200,"['😎', '🙄']",2,1.5,1.0,0.5,3.5,1.5,1.0,0.5,1.5
201,"['⚠', '👀']",1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
202,"['😎', '⚽']",1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
203,"['🙏', '✅']",2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
204,"['❤', '😭', '🥺']",7,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.8571428571428571,1.0,0.2857142857142857,0.5714285714285714
205,"['➡', '🥰']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
206,"['‼', '✨', '❗']",6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
207,"['😩', '😭', '🤣']",2,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0
208,['👉'],1778,0.4831271091113611,0.5579302587176603,0.43025871766029244,0.6242969628796401,0.7542182227221598,0.4966254218222722,0.46625421822272217,1.3233970753655793
209,"['🙄', '🥰']",6,2.1666666666666665,1.3333333333333333,1.5,3.0,0.8333333333333334,2.5,0.6666666666666666,2.3333333333333335
210,"['😎', '🤡']",1,0.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0
211,"['🎉', '💥']",293,0.9931740614334471,2.0034129692832763,0.9931740614334471,3.962457337883959,2.0034129692832763,0.9931740614334471,2.9897610921501707,2.006825938566553
212,"['❤', '🔥', '🥺']",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,"['✨', '✅', '⚡']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
214,"['❤', '‼', '🥰']",1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
215,"['⭐', '❤', '➡']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
216,"['❤', '😭', '🔥']",1,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
217,"['⭐', '🙏']",2,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0
218,"['🙏', '❗']",6,2.5,2.3333333333333335,2.0,4.0,3.3333333333333335,2.5,2.3333333333333335,3.6666666666666665
219,"['📍', '❗']",4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5
220,"['🙏', '😎']",2,0.0,1.5,1.0,1.5,0.0,1.0,0.5,0.0
221,"['😂', '🙄', '🥰']",1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
222,['👀'],1460,0.4780821917808219,0.6486301369863013,0.28493150684931506,0.813013698630137,0.3561643835616438,0.4623287671232877,0.27465753424657535,0.5212328767123288
223,"['💔', '🙏']",16,1.875,1.25,1.6875,2.375,0.9375,2.4375,0.875,1.125
224,"['💔', '❤', '🔥', '⚠', '❗']",1,2.0,2.0,1.0,8.0,1.0,4.0,3.0,4.0
225,"['😂', '😭', '🙄']",1,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0
226,"['⭐', '💥']",2,2.5,1.0,0.0,3.0,1.0,2.0,2.0,1.5
227,"['➡', '✅']",11,0.7272727272727273,0.9090909090909091,0.2727272727272727,1.0909090909090908,0.8181818181818182,0.6363636363636364,0.2727272727272727,1.0
228,"['🎉', '🥺', '💥']",1,1.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0
229,"['😂', '😎', '🤔']",1,5.0,0.0,3.0,6.0,0.0,6.0,3.0,0.0
230,"['🙄', '🤡']",6,0.6666666666666666,0.5,0.5,1.1666666666666667,0.8333333333333334,1.1666666666666667,0.16666666666666666,1.1666666666666667
231,"['➡', '📌']",42,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616
232,"['😩', '🤣']",11,1.3636363636363635,0.45454545454545453,0.7272727272727273,1.3636363636363635,0.36363636363636365,1.2727272727272727,0.45454545454545453,0.9090909090909091
233,"['‼', '💥']",4,0.75,2.25,1.25,2.5,1.75,0.75,2.25,2.25
234,['➡'],1971,0.2552004058853374,0.5393201420598681,0.2993404363267377,0.39015728056823945,0.4013191273465246,0.41298833079654995,0.24454591577879248,0.6793505834601725
235,"['😭', '🔥']",16,1.4375,0.5,0.5,1.375,0.5,1.0625,0.25,0.625
