,emoji,count(emoji),avg(Anger),avg(Anticipation),avg(Disgust),avg(Fear),avg(Joy),avg(Sadness),avg(Surprise),avg(Trust)
0,"['🙄', '👇']",5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4
1,"['🎉', '🚨', '🔥']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,"['❌', '👉', '✅', '❗']",1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
3,"['🤔', '🥰']",3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
4,"['💔', '🤔', '😭', '👀']",1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
5,"['🔥', '🚨']",169,0.09467455621301775,0.011834319526627219,0.11834319526627218,0.09467455621301775,0.05325443786982249,0.07100591715976332,0.07100591715976332,0.047337278106508875
6,"['❤', '‼', '✨']",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,"['❤', '🚨']",61,0.0,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,0.0,0.03278688524590164
8,"['❌', '➡', '🔴']",1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,"['🇫🇷', '🔴']",30,0.0,1.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.9666666666666667
10,"['‼', '🎉', '🔥']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,"['👇', '✅']",170,0.029411764705882353,1.0823529411764705,0.011764705882352941,0.09411764705882353,1.011764705882353,0.029411764705882353,0.029411764705882353,1.1
12,"['😎', '➡', '👉']",11,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,"['‼', '➡', '🚨']",7,1.1428571428571428,1.1428571428571428,0.0,1.1428571428571428,0.0,1.1428571428571428,0.0,0.5714285714285714
14,"['❤', '✅', '💥']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,"['😎', '🔥']",18,0.05555555555555555,0.2777777777777778,0.0,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.2222222222222222
16,"['❤', '➡']",33,0.36363636363636365,0.8787878787878788,0.12121212121212122,0.3939393939393939,0.8787878787878788,0.30303030303030304,0.3333333333333333,1.0
17,"['⚡', '⚠']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,"['👉', '🔥', '➡']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,"['✨', '🥰', '🤣']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,"['😎', '🎉']",5,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2
21,"['❌', '➡', '✅']",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,"['🇧🇷', '🤔', '✅']",1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
23,"['🎉', '🤔']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,"['❤', '‼']",16,0.125,0.4375,0.0,0.1875,0.5625,0.1875,0.4375,0.875
25,"['🙏', '😭']",10,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1
26,"['😭', '👀']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,"['❌', '✅']",71,0.4084507042253521,0.8732394366197183,0.4647887323943662,0.4788732394366197,0.6901408450704225,0.6338028169014085,0.49295774647887325,1.1408450704225352
28,"['❤', '⚡']",7,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857
29,"['😭', '💔']",38,0.10526315789473684,0.10526315789473684,0.07894736842105263,0.21052631578947367,0.3684210526315789,0.18421052631578946,0.10526315789473684,0.5789473684210527
30,"['🙄', '🤣']",4,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25
31,"['‼', '👉', '🚨', '🙏', '🔥']",1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,"['👇', '👉', '❗']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,"['⚽', '👇', '🔴', '⚠']",4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.75
34,"['📍', '📌']",74,0.0,0.9054054054054054,0.0,0.05405405405405406,0.04054054054054054,0.13513513513513514,0.6756756756756757,0.12162162162162163
35,"['🙄', '🤔']",10,0.2,0.2,0.2,0.4,0.1,0.3,0.1,0.2
36,"['😩', '💔', '🔥']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,"['🤔', '✅']",14,0.0,0.07142857142857142,0.7857142857142857,0.7857142857142857,0.07142857142857142,0.7857142857142857,0.0,0.2857142857142857
38,"['❌', '🚨', '📍']",1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
39,"['👇', '🔴', '⚠']",30,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333
40,"['‼', '👉']",95,0.2631578947368421,0.5263157894736842,0.2736842105263158,0.42105263157894735,0.25263157894736843,0.4,0.42105263157894735,0.42105263157894735
41,"['📌', '🔥', '⚡', '💥']",1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42,"['🔴', '🥰']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"['➡', '🤔']",15,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.2,0.0,0.4666666666666667,0.5333333333333333
44,"['🎉', '➡']",1,0.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0
45,"['🇧🇷', '‼']",3,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,1.0
46,"['🚨', '🤔', '⚠']",1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,"['🙏', '🤔', '⚡']",3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,1.3333333333333333
48,"['✅', '⚽', '🥰']",1,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
49,"['😎', '👇']",28,0.35714285714285715,0.17857142857142858,0.35714285714285715,0.5,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.2857142857142857
50,"['🔥', '👇', '⚠']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,"['😎', '🙏']",2,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.5
52,"['🙏', '🚨']",5,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.8
53,"['😭', '🙄', '🤣']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,"['📌', '👉', '⚡']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
55,"['🙄', '📍']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,"['👇', '🔥', '⚽']",2,0.0,2.0,0.0,0.0,1.5,0.0,0.5,1.5
57,"['⚽', '✅', '⚡']",2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,"['👀', '📌']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,"['❤', '🙏', '👉']",3,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0
60,"['🔥', '🔴', '💥']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"['🚨', '🔴']",36,0.5833333333333334,0.6944444444444444,0.3055555555555556,0.9444444444444444,0.3611111111111111,0.4166666666666667,0.2777777777777778,0.7222222222222222
62,"['⭐', '‼', '⚡', '❗']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"['😎', '🔥', '👉', '⚡']",1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
64,"['😂', '🚨']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,"['❤', '💔', '🙏']",2,0.0,1.5,0.5,0.0,2.5,0.0,1.0,2.5
66,"['‼', '⚡']",8,0.375,0.875,0.375,0.0,0.5,0.375,0.0,0.5
67,"['⚽', '✅']",53,0.018867924528301886,0.7547169811320755,0.018867924528301886,0.07547169811320754,0.39622641509433965,0.018867924528301886,0.16981132075471697,0.5660377358490566
68,"['❤', '🔴']",23,0.0,0.5652173913043478,0.0,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.34782608695652173,0.43478260869565216
69,"['‼', '➡', '⚠']",3,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0
70,"['📌', '👉', '❗']",4,0.5,1.75,0.0,0.0,1.75,0.25,0.5,0.25
71,"['❤', '🎉']",110,0.02727272727272727,0.9,0.0,0.02727272727272727,2.4454545454545453,0.7909090909090909,0.03636363636363636,0.8545454545454545
72,"['👇', '🥰']",30,0.03333333333333333,0.26666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
73,"['❤', '😭', '⚽', '🥰']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"['👉', '🤣']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"['👇', '👉', '💥']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"['🔥', '👉']",101,0.31683168316831684,0.46534653465346537,0.09900990099009901,0.6237623762376238,0.21782178217821782,0.31683168316831684,0.1782178217821782,0.5643564356435643
77,"['👇', '🎉', '🚨']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"['😂', '‼']",4,0.0,1.25,0.0,0.25,1.0,0.0,0.0,1.0
79,"['🔥', '➡']",19,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.15789473684210525,0.2631578947368421
80,"['👉', '🤡']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"['🤣', '👀']",4,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.5
82,"['😎', '🥰']",11,0.0,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.45454545454545453
83,"['🙄', '❗']",5,0.0,0.2,0.8,0.0,0.2,0.0,0.2,0.6
84,"['⚽', '🤔', '💥']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,"['‼', '🙄', '🤔']",2,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0
86,"['➡', '🔴']",137,0.48905109489051096,0.4233576642335766,0.19708029197080293,0.4744525547445255,0.48175182481751827,0.34306569343065696,0.24087591240875914,0.8686131386861314
87,"['😩', '😭']",3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
88,"['⚽', '🔴', '✅']",2,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0
89,"['❗', '➡', '👀']",2,0.0,0.5,0.0,0.0,1.0,0.5,0.5,2.0
90,"['😂', '🤔', '🤣', '🙄', '🔥']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,"['➡', '👉']",107,0.14953271028037382,0.2523364485981308,0.1308411214953271,0.34579439252336447,0.1308411214953271,0.2523364485981308,0.08411214953271028,0.32710280373831774
92,['✅'],1945,0.12133676092544987,0.7125964010282776,0.10282776349614396,0.2498714652956298,0.5696658097686376,0.3737789203084833,0.21953727506426735,0.822107969151671
93,"['👉', '🥰']",17,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.0,0.17647058823529413,0.8823529411764706
94,"['🇧🇷', '➡', '⚽']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,"['😩', '💔', '😭']",1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
96,"['🚨', '🥰']",1,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
97,"['📌', '⚠']",46,0.043478260869565216,0.8478260869565217,0.043478260869565216,0.08695652173913043,1.3043478260869565,0.08695652173913043,0.0,1.4130434782608696
98,"['🙏', '‼']",1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0
99,"['❌', '❗']",2,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0
100,"['😂', '🙏', '🤣']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,"['❗', '❌', '📌']",1,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0
102,"['❗', '⚠']",20,0.65,1.0,0.85,1.25,0.3,1.65,0.55,0.75
103,"['⭐', '➡']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
104,"['❌', '📍']",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,"['‼', '👉', '⚠']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,"['🙏', '🙄', '🤔']",1,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
107,"['⭐', '‼', '🔥']",3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
108,"['👇', '👀']",101,0.27722772277227725,0.43564356435643564,0.21782178217821782,0.27722772277227725,0.38613861386138615,0.3465346534653465,0.12871287128712872,0.5445544554455446
109,"['🔥', '📍']",18,0.6666666666666666,0.05555555555555555,0.2222222222222222,0.5,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.6111111111111112
110,"['🥰', '❗']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,"['🔥', '➡', '🥰']",1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
112,"['✨', '⚠']",6,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
113,"['🔥', '⚽', '🔴', '✨']",51,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
114,"['🔥', '🚨', '➡']",1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
115,"['⭐', '⚽']",62,0.016129032258064516,0.06451612903225806,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.0,0.0,0.03225806451612903
116,"['🔥', '⚽', '🤔']",1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
117,"['🥰', '📍']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,['⚽'],3940,0.10736040609137056,0.5705583756345177,0.08908629441624366,0.18527918781725888,0.4550761421319797,0.14086294416243655,0.15431472081218275,0.5251269035532995
119,"['⭐', '😎', '✨']",2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
120,"['❌', '⚽', '🔴']",41,0.9512195121951219,1.0975609756097562,0.0,0.9512195121951219,1.0975609756097562,0.9512195121951219,1.048780487804878,1.146341463414634
121,"['🔴', '⚠']",49,0.5510204081632653,1.4081632653061225,0.5102040816326531,0.8367346938775511,0.7551020408163265,0.5918367346938775,0.4897959183673469,1.1428571428571428
122,"['❗', '👇', '⚠']",26,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
123,"['✅', '🤣']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,"['🥺', '💥']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
125,"['🤔', '🚨']",8,1.125,0.125,0.25,2.125,0.375,2.25,0.125,0.375
126,"['❤', '🙏', '🔥', '👀']",1,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0
127,"['🚨', '💥']",116,0.0,0.008620689655172414,0.017241379310344827,0.008620689655172414,0.0,0.008620689655172414,0.008620689655172414,0.0
128,"['🔥', '✅']",11,0.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.36363636363636365
129,"['❤', '🔥', '⚽', '🔴']",1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
130,"['💔', '👇']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"['🙏', '📍']",4,0.5,1.0,0.0,0.5,1.25,0.25,0.25,1.25
132,"['❤', '‼', '✅']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,['🥺'],185,0.10810810810810811,0.24324324324324326,0.07027027027027027,0.16216216216216217,0.2810810810810811,0.1783783783783784,0.1891891891891892,0.34054054054054056
134,"['👇', '📍']",49,0.30612244897959184,0.22448979591836735,0.08163265306122448,0.3469387755102041,0.14285714285714285,0.3673469387755102,0.061224489795918366,0.3469387755102041
135,"['❤', '⚽', '📌']",18,0.0,1.5,0.3888888888888889,0.5,1.5,0.0,0.0,2.5555555555555554
136,"['⭐', '‼', '⚡']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,['💔'],269,0.07063197026022305,0.08921933085501858,0.09665427509293681,0.11895910780669144,0.11524163568773234,0.07806691449814127,0.05947955390334572,0.21189591078066913
138,"['❗', '💥']",9,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556
139,"['‼', '✅']",43,0.0,1.0232558139534884,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.0,0.046511627906976744,1.186046511627907
140,"['❌', '👇']",23,0.17391304347826086,0.9565217391304348,0.043478260869565216,0.30434782608695654,0.7391304347826086,0.43478260869565216,0.08695652173913043,1.5217391304347827
141,"['⚡', '💥']",78,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0,0.02564102564102564,0.0,0.0
142,"['🤔', '🤣']",4,0.75,1.0,0.5,0.5,0.75,0.5,0.75,1.0
143,"['😂', '❤', '😭']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,"['🔥', '⚽', '✅', '💥']",1,0.0,4.0,1.0,0.0,2.0,0.0,2.0,2.0
145,"['❤', '😭']",24,0.125,1.3333333333333333,0.125,0.16666666666666666,0.7083333333333334,0.5,0.16666666666666666,0.9166666666666666
146,"['✅', '⚡']",4,0.5,0.5,0.25,0.25,0.0,0.0,0.0,1.0
147,"['🚨', '🤔']",5,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0
148,"['👉', '✨', '⚠']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,"['🔥', '🎉', '✅']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,"['⚽', '👉']",63,0.19047619047619047,0.8095238095238095,0.09523809523809523,0.36507936507936506,0.6349206349206349,0.2222222222222222,0.15873015873015872,0.9206349206349206
151,"['✅', '⚠']",11,0.2727272727272727,0.6363636363636364,0.0,0.45454545454545453,0.8181818181818182,0.45454545454545453,0.45454545454545453,1.0
152,"['😎', '💥']",6,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
153,"['❤', '✅']",10,0.0,0.9,0.2,1.4,1.3,0.6,0.6,1.4
154,"['➡', '👀']",2,0.0,1.5,0.0,0.5,1.0,0.5,0.5,1.0
155,"['😎', '👀']",2,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0
156,"['⚽', '👇', '⚠']",3,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,3.3333333333333335
157,"['👇', '📌']",48,0.6041666666666666,1.0,0.4166666666666667,0.8958333333333334,0.4375,0.4583333333333333,0.4583333333333333,1.0416666666666667
158,"['👉', '🥺']",9,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1111111111111111
159,"['🙏', '⚽']",19,0.0,1.0,0.05263157894736842,0.0,1.631578947368421,0.0,0.10526315789473684,1.7894736842105263
160,"['🙏', '👇']",25,0.08,0.64,0.16,0.12,0.8,0.32,0.2,0.76
161,"['😭', '🙄']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,"['😂', '🥰', '📍']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,"['😂', '📍', '📌']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,"['🙏', '🔥']",16,0.0625,0.125,0.0625,0.0625,0.1875,0.125,0.0625,0.25
165,"['😂', '⚡']",12,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.9166666666666666
166,"['🇧🇷', '➡', '✅']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,"['💔', '✨']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,"['💔', '😭']",18,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.0,0.3333333333333333
169,"['⚽', '🔴', '⚠']",7,0.0,1.1428571428571428,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857
170,"['‼', '👉', '✅', '📌']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,"['⚽', '👇', '🔴']",7,0.0,1.4285714285714286,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,1.4285714285714286
172,"['‼', '➡', '🔥']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,"['🔥', '⚽', '✅']",31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,"['‼', '🔥', '🚨', '🙏']",1,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
175,"['🥰', '👀']",2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
176,"['💔', '🤔', '😭']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
177,"['😂', '👇']",8,0.125,0.125,0.125,0.125,0.875,0.25,0.0,0.0
178,"['‼', '🙄', '👉', '⚠']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,"['😂', '😩', '🤔']",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180,"['🔥', '🔴', '🥰']",57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,"['😭', '👇']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
182,['❌'],509,0.28094302554027506,0.37524557956778,0.18860510805500982,0.3713163064833006,0.14145383104125736,0.4518664047151277,0.16110019646365423,0.6385068762278978
183,"['❤', '🔥', '⚽']",4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
184,"['👇', '👉', '✅']",2,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.5
185,"['🔥', '⚽', '👉']",2,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0
186,"['⭐', '✅']",8,0.375,1.125,0.25,0.25,1.0,0.375,0.875,1.125
187,"['‼', '⚠']",189,1.7619047619047619,0.8624338624338624,0.021164021164021163,1.7777777777777777,0.8624338624338624,0.1164021164021164,1.6984126984126984,0.8835978835978836
188,"['⚽', '📍']",14,0.07142857142857142,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.14285714285714285,0.42857142857142855,0.6428571428571429
189,"['➡', '👉', '⚠']",1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190,"['👇', '🚨', '👉']",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,"['👇', '⚡', '👀']",1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
192,"['👇', '🔴', '📍']",6,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0
193,"['👇', '⚽']",95,0.06315789473684211,0.7578947368421053,0.010526315789473684,0.2,0.4631578947368421,0.06315789473684211,0.21052631578947367,0.5789473684210527
194,"['😂', '😭', '🎉', '💔', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"['‼', '🥺']",44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,"['🙏', '💔', '‼']",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,"['🤔', '❗']",2,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0
198,"['😎', '❗']",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"['🔥', '👇', '💥']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,"['🎉', '👇', '📍']",1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
201,"['🤔', '✨']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,"['😂', '🙄']",4,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.25
203,"['🔥', '✨', '🥰']",13,0.0,0.6923076923076923,0.0,0.0,1.1538461538461537,0.07692307692307693,0.6153846153846154,0.6153846153846154
204,"['❤', '👇', '😎']",1,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0
205,"['😭', '🥰', '🥺']",1,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0
206,"['👇', '🤡']",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"['🔴', '👀']",9,0.0,0.1111111111111111,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,1.3333333333333333
208,"['🎉', '🔴']",124,1.9838709677419355,1.967741935483871,1.0,2.0,0.9838709677419355,2.0,0.9838709677419355,0.03225806451612903
209,"['⭐', '🙏', '✨', '👀']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,"['❌', '👉']",7,0.7142857142857143,1.0,0.7142857142857143,1.4285714285714286,0.2857142857142857,0.8571428571428571,0.2857142857142857,1.1428571428571428
211,"['❤', '‼', '❌', '🔴']",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
212,"['⭐', '👉', '💥']",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,"['⚽', '🔴', '✅', '📌']",2,1.5,2.0,0.5,2.0,1.5,3.0,0.0,1.5
214,"['🙏', '✅']",6,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
215,"['🔥', '⚡']",9,0.1111111111111111,0.2222222222222222,0.0,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
216,"['⚠', '👀']",5,1.2,0.6,0.0,1.0,0.0,0.6,0.0,0.6
217,"['😎', '🙄']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,"['😭', '⚡']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,"['➡', '🥰']",2,0.0,2.0,0.0,0.0,2.0,1.0,0.5,1.5
220,"['❤', '😭', '🥺']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,"['❌', '👇', '🔴']",1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
222,['👉'],7727,0.2185841853241879,0.38384884172382555,0.1211336870713084,0.3083991199689401,0.3658599715284069,0.21987834864759934,0.16681765238773133,0.538889607868513
223,"['⭐', '🚨']",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,"['🎉', '💥']",3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
225,"['⚽', '🔴', '🤔']",3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
226,"['👇', '🥺']",2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
227,"['➡', '✅', '⚡']",1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
228,"['👀', '💥']",2,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0
229,"['👉', '🔥', '🔴']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,"['📍', '❗']",2,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.5
231,"['➡', '🎉', '🔴']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,"['🙏', '😎']",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"['🙏', '❗']",1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
234,"['❤', '🔥', '🙏']",1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0
235,"['😂', '🙄', '🎉']",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
