,emoji,lit_emoji,emotion,count,english_portion,spanish_portion,arabic_portion,non_english_avg,abs_english_bias,rel_english_bias,non_spanish_avg,abs_spanish_bias,rel_spanish_bias,non_arabic_avg,abs_arabic_bias,rel_arabic_bias
953,:right_arrow_curving_up:,⤴,,132,3.331832326043015e-05,5.419860319359849e-06,0.0001615453165565,8.348258843792993e-05,-5.016426517749978e-05,0.39910505751989983,9.743181990846508e-05,-9.201195958910524e-05,0.05562721012962379,1.9369091789895e-05,0.000142176224766605,8.340366100220528
954,:spouting_whale:,🐳,,131,3.3065911720578404e-05,7.045818415167805e-05,3.832279407364521e-06,3.714523177952129e-05,-4.079320058942883e-06,0.8901791733820363,1.8449095563971462e-05,5.2009088587706584e-05,3.819058983534844,5.176204793612822e-05,-4.79297685287637e-05,0.07403647189719699
955,:El_Salvador:,🇸🇻,,131,3.3065911720578404e-05,0.0006785665119838,2.358325789147397e-06,0.0003404624188864737,-0.0003073965071658953,0.09712059213091634,1.77121187548629e-05,0.000660854393228937,38.31086056813492,0.0003558162118521892,-0.0003534578860630418,0.00662793237236497
956,:Tokyo_tower:,🗼,,131,3.3065911720578404e-05,1.734355302195152e-05,1.1791628945736987e-06,9.261357958262608e-06,2.3804553762315796e-05,3.570309221346783,1.7122537307576053e-05,2.2101571437546611e-07,1.0129078833589502,2.5204732371264963e-05,-2.4025569476691265e-05,0.04678339278531762
957,:pregnant_woman:,🤰,,130,3.281350018072666e-05,3.3603133980031066e-05,5.601023749225069e-06,1.9602078864628068e-05,1.3211421316098596e-05,1.6739806225317557,1.9207261964975866e-05,1.43958720150552e-05,1.7495015188164686,3.3208317080378865e-05,-2.7607293331153795e-05,0.16866328202263625
958,:flying_disc:,🥏,,130,3.281350018072666e-05,1.08397206387197e-06,8.843721709302741e-07,9.84172117401122e-07,3.182932806332554e-05,33.34122111422586,1.6848936175828467e-05,-1.5764964111956496e-05,0.0643347480553128,1.6948736122299317e-05,-1.6064363951369043e-05,0.052179240065382375
959,:call_me_hand_medium_skin_tone:,🤙🏽,,129,3.256108864087492e-05,5.203065906585455e-05,3.537488683721096e-06,2.7784073874787825e-05,4.777014766087098e-06,1.1719335612054327,1.804928866229801e-05,3.398137040355654e-05,2.882698594905739,4.229587385336474e-05,-3.875838516964364e-05,0.08363673241473128
960,:Christmas_tree:,🎄,,128,3.2308677101023175e-05,3.035121778841516e-05,6.396958703062315e-05,4.7160402409519155e-05,-1.485172530849598e-05,0.6850806068292111,4.813913206582316e-05,-1.7787914277408004e-05,0.6304895100084967,3.132994744471917e-05,3.2639639585903984e-05,2.04180320262253
961,:sailboat:,⛵,,128,3.2308677101023175e-05,0.0002980923175647,2.947907236434247e-06,0.00015052011240056711,-0.00011821143529954394,0.21464691054071686,1.7628292168728712e-05,0.00028046402539597126,16.909880702652167,0.00016520049733286158,-0.00016225259009642733,0.017844421076375603
962,:meat_on_bone:,🍖,,128,3.2308677101023175e-05,3.2519161916159095e-05,5.01144230193822e-06,1.8765302109048658e-05,1.3543374991974517e-05,1.7217243246749478,1.86600597014807e-05,1.3859102214678396e-05,1.7427147842179014,3.241391950859114e-05,-2.7402477206652916e-05,0.15460772340753065
963,:oil_drum:,🛢,,128,3.2308677101023175e-05,3.902299429939092e-05,3.154260742984644e-05,3.5282800864618687e-05,-2.9741237635955115e-06,0.915706131862736,3.192564226543481e-05,7.097352033956114e-06,1.2223088254559646,3.566583570020705e-05,-4.123228270360609e-06,0.8843927756237414
964,:deaf_person:,🧏,,127,3.2056265561171434e-05,8.67177651097576e-06,7.0749773674421925e-06,7.873376939208976e-06,2.418288862196246e-05,4.071476039910274,1.9565621464306814e-05,-1.0893844953331055e-05,0.4432149792326052,2.0364021036073596e-05,-1.3289043668631404e-05,0.3474253613718681
965,:FREE_button:,🆓,,127,3.2056265561171434e-05,8.67177651097576e-06,2.947907236434247e-07,4.483283617309592e-06,2.757298194386184e-05,7.150175696537423,1.617552814240743e-05,-7.50375163143167e-06,0.5361046906555674,2.0364021036073596e-05,-2.0069230312430172e-05,0.014476056723827837
966,:school_backpack:,:school_backpack:,,127,3.2056265561171434e-05,6.287037970457426e-05,1.4739536182171234e-06,3.217216666139569e-05,-1.159011002242581e-07,0.996397472963382,1.676510958969428e-05,4.610527011487998e-05,3.7500726952134844,4.746332263287285e-05,-4.598936901465572e-05,0.031054581442140145
967,:trumpet:,🎺,,127,3.2056265561171434e-05,0.0001799393626027,1.650828052403178e-05,9.822382156336589e-05,-6.616755600219446e-05,0.3263593805550661,2.4282273042601606e-05,0.0001556570895600984,7.410317900923384,0.00010599781408193571,-8.948953355790394e-05,0.15574170719474434
968,:selfie:,🤳,,127,3.2056265561171434e-05,0.0002937564293093,2.3288467167830548e-05,0.0001585224482385653,-0.00012646618267739387,0.20221909210567438,2.767236636450099e-05,0.00026608406294479904,10.615515328177365,0.00016290634743523573,-0.0001396178802674052,0.14295616797306807
969,:thumbs_up_dark_skin_tone:,👍🏿,Trust,126,3.180385402131969e-05,8.67177651097576e-06,1.6213489800388357e-05,1.2442633155682059e-05,1.9361220865637628e-05,2.5560388724308023,2.400867191085402e-05,-1.5336895399878263e-05,0.36119351137683536,2.0237815266147722e-05,-4.024325465759365e-06,0.8011482260888629
970,:woman_in_lotus_position:,🧘‍♀️,,126,3.180385402131969e-05,2.7099301596799248e-05,1.9161397036822604e-05,2.3130349316810927e-05,8.67350470450876e-06,1.3749837317936628,2.5482625529071145e-05,1.6166760677281026e-06,1.063442287996728,2.945157780905947e-05,-1.0290180772236865e-05,0.6506068082684674
971,:yarn:,🧶,,125,3.1551442481467946e-05,2.059546921356743e-05,1.7392652694962055e-05,1.8994060954264742e-05,1.2557381527203204e-05,1.6611214714662528,2.4472047588215e-05,-3.876578374647571e-06,0.8415915807341592,2.6073455847517688e-05,-8.680803152555633e-06,0.6670635759477934
972,:tractor:,🚜,,124,3.12990309416162e-05,0.0001300766476646,7.664558814729041e-06,6.887060323966453e-05,-3.757157229804833e-05,0.4544614025333555,1.948179487817262e-05,0.00011059485278642738,6.676830778581789,8.06878393031081e-05,-7.302328048837906e-05,0.09499025975818641
973,:Norway:,🇳🇴,,124,3.12990309416162e-05,2.493135746905531e-05,8.548930985659316e-06,1.674014422735731e-05,1.4558886714258888e-05,1.8696990011869947,1.992398096363776e-05,5.0073765054175495e-06,1.2513240960506968,2.8115194205335754e-05,-1.9566263219676438e-05,0.3040680040558597
974,:paintbrush:,🖌,,123,3.104661940176446e-05,0.0001712675860917,5.2177958084886165e-05,0.00011172277208829309,-8.067615268652863e-05,0.2778898054662366,4.161228874332531e-05,0.0001296552973483747,4.115793465438059,0.00010115710274673223,-4.897914466184607e-05,0.515811116254728
975,:coconut:,🥥,,123,3.104661940176446e-05,5.636654732134243e-05,1.0612466051163288e-05,3.348950668625286e-05,-2.4428872844884034e-06,0.9270551427533811,2.0829542726463875e-05,3.553700459487856e-05,2.7060866415338487,4.3706583361553445e-05,-3.3094117310390154e-05,0.24281161406220916
976,:ram:,🐏,,123,3.104661940176446e-05,4.010696636326289e-05,6.161126124147576e-05,5.0859113802369325e-05,-1.9812494400604867e-05,0.6104435779673008,4.632894032162011e-05,-6.221973958357222e-06,0.8657000588581638,3.557679288251367e-05,2.603446835896209e-05,1.731782329141823
977,:hamburger:,🍔,,123,3.104661940176446e-05,0.0001756034743472,1.4149954734884383e-05,9.48767145410422e-05,-6.383009513927774e-05,0.3272311815596668,2.259828706832442e-05,0.0001530051872788756,7.770654201191204,0.00010332504687448223,-8.917509213959784e-05,0.1369460277339486
978,:family_man_woman_boy_boy:,👨‍👩‍👦‍👦,,121,3.054179632206097e-05,5.4198603193598496e-05,4.127070131007945e-06,2.916283666230322e-05,1.3789596597577499e-06,1.0472848260862166,1.7334433226534457e-05,3.686416996706404e-05,3.126644089558965,4.237019975782973e-05,-3.824312962682179e-05,0.0974050194381085
979,:pool_8_ball:,🎱,,121,3.054179632206097e-05,5.419860319359849e-06,6.485395920155343e-06,5.952628119757596e-06,2.4589168202303375e-05,5.130808729792564,1.8513596121108155e-05,-1.3093735801748305e-05,0.29275027303746953,1.798082832071041e-05,-1.1495432400555066e-05,0.3606839353827449
980,:battery:,🔋,,121,3.054179632206097e-05,0.0001810233346666,3.537488683721096e-06,9.228041167516054e-05,-6.173861535309957e-05,0.33096727428538353,1.7039642502891033e-05,0.00016398369216370898,10.623658016057945,0.00010578256549433049,-0.0001022450768106094,0.03344113150584054
981,:woman_light_skin_tone:,👩🏻,,120,3.0289384782209222e-05,5.311463112972653e-05,7.133935512170878e-05,6.222699312571765e-05,-3.1937608343508424e-05,0.48675636184148185,5.0814369951959e-05,2.300261177767532e-06,1.0452679267683973,4.1702007955967877e-05,2.96373471657409e-05,1.7106935281637816
982,:Uganda:,🇺🇬,,119,3.0036973242357485e-05,4.33588825548788e-06,1.3560373287597536e-05,8.948130771542708e-06,2.1088842470814775e-05,3.356787468717217,2.179867326497751e-05,-1.7462785009489633e-05,0.19890606197827942,1.7186430748922684e-05,-3.6260574613251476e-06,0.7890162585647724
983,:houses:,🏘,,119,3.0036973242357485e-05,0.0007197574504109,7.959349538372467e-06,0.00036385839997463625,-0.0003338214267322788,0.08255127061640269,1.8998161390364977e-05,0.0007007592890205351,37.885637226764956,0.00037489721182662873,-0.0003669378622882563,0.021230751489432972
984,:microscope:,🔬,,118,2.978456170250574e-05,0.0001799393626027,0.0001680307124767,0.0001739850375397,-0.00014420047583719428,0.17119036282478878,9.890763708960288e-05,8.103172551309713e-05,1.819266619823184,0.00010486196215260288,6.316875032409713e-05,1.6023990875945016
985,:mouse:,🐁,,118,2.978456170250574e-05,2.3847385405183337e-05,1.768744341860548e-06,1.2808064873521943e-05,1.6976496828983798e-05,2.3254536884864816,1.5776653022183145e-05,8.070732383000192e-06,1.5115617597504454,2.681597355384454e-05,-2.504722921198399e-05,0.06595861001686315
986,:Vietnam:,🇻🇳,,117,2.9532150162654e-05,1.3007664766463638e-05,8.843721709302741e-07,6.946018468696956e-06,2.2586131693957043e-05,4.251665942977849,1.5208261166792137e-05,-2.200596400328499e-06,0.8553025637714855,2.126990746455882e-05,-2.0385535293628544e-05,0.04157856222006924
987,:person_tipping_hand:,💁,,117,2.9532150162654e-05,7.58780444710379e-06,1.3560373287597536e-05,1.0574088867350664e-05,1.8958061295303337e-05,2.7928789452337255,2.1546261725125767e-05,-1.3958457278021978e-05,0.35216338425219323,1.8559977304878893e-05,-4.999604017281357e-06,0.7306244541599142
988,:stop_button:,⏹,,117,2.9532150162654e-05,0.0001105651505149,3.537488683721096e-06,5.705131959931055e-05,-2.751916943665655e-05,0.5176418419427916,1.653481942318755e-05,9.403033109171246e-05,6.68680725716601,7.0048650338777e-05,-6.65111616550559e-05,0.05050045456425931
989,:orthodox_cross:,☦,,117,2.9532150162654e-05,1.9511497149695455e-05,9.138512432946165e-06,1.4325004791320809e-05,1.5207145371333191e-05,2.0615804736447174,1.9335331297800083e-05,1.7616585189537143e-07,1.009111085255385,2.452182365617473e-05,-1.5383311223228563e-05,0.37266854868051535
990,:orange_square:,🟧,,117,2.9532150162654e-05,9.864145781234926e-05,0.0003198479351531,0.0002092446964827246,-0.00017971254632007062,0.14113691127694697,0.00017469004265787698,-7.604858484552772e-05,0.5646656003486951,6.408680398750164e-05,0.0002557611311655983,4.990854828951643
991,:guide_dog:,🦮,,116,2.9279738622802253e-05,3.685505017164697e-05,2.594158368062137e-05,3.139831692613417e-05,-2.118578303331914e-06,0.9325257367037871,2.761066115171181e-05,9.244389019935157e-06,1.3348123019995854,3.306739439722461e-05,-7.125810716603239e-06,0.7845064346164112
992,:construction_worker:,👷,,116,2.9279738622802253e-05,0.0003241076470977,0.0001052402883407,0.0002146739677192,-0.00018539422909639774,0.13639165910000337,6.726001348175113e-05,0.00025684763361594887,4.818727061148096,0.00017669369286025112,-7.145340451955111e-05,0.595608630037155
993,:woman_technologist:,👩‍💻,,116,2.9279738622802253e-05,0.0001279087035368,2.358325789147397e-06,6.51335146629737e-05,-3.5853776040171445e-05,0.44953414189771707,1.5819032205974824e-05,0.00011208967133082519,8.085747716506265,7.859422107980113e-05,-7.623589529065372e-05,0.030006351061776623
994,:sunglasses:,🕶,,115,2.902732708295051e-05,5.636654732134243e-05,7.0749773674421925e-06,3.172076234439231e-05,-2.693435261441804e-06,0.9150892014448083,1.805115222519635e-05,3.831539509614608e-05,3.1226010737787853,4.269693720214647e-05,-3.5621959834704274e-05,0.16570222201058762
995,:tanabata_tree:,🎋,,115,2.902732708295051e-05,2.493135746905531e-05,0.0001241068946538,7.451912606142766e-05,-4.549179897847716e-05,0.38952854947631405,7.656711086837526e-05,-5.163575339931995e-05,0.3256144470687189,2.697934227600291e-05,9.71275523777971e-05,4.600071172386895
996,:foot:,🦶,,115,2.902732708295051e-05,1.8427525085823487e-05,3.183739815348987e-05,2.5132461619656677e-05,3.894865463293832e-06,1.1549734969155416,3.043236261822019e-05,-1.2004837532396703e-05,0.6055239718650935,2.3727426084386996e-05,8.109972069102871e-06,1.3417973799711616
997,:cross_mark_button:,❎,,114,2.8774915543098765e-05,4.4442854618750766e-05,0.0001532911762945,9.886701545662539e-05,-7.009209991352662e-05,0.29104666920711086,9.103304591879938e-05,-4.6590191300048616e-05,0.48820572980050975,3.660888508092477e-05,0.00011668229121357523,4.187266996950232
998,:cooking:,🍳,,113,2.852250400324702e-05,0.0002232982451576,4.716651578294795e-06,0.0001140074483679474,-8.548494436470038e-05,0.25018105756734027,1.6619577790770908e-05,0.0002066786673668291,13.435855469300837,0.0001259103745804235,-0.00012119372300212871,0.03746038874089839
999,:leafy_green:,🥬,,113,2.852250400324702e-05,6.070243557683032e-05,5.895814472868494e-06,3.329912502484941e-05,-4.776621021602388e-06,0.8565541581636802,1.720915923805776e-05,4.3493276338772555e-05,3.527333017094056,4.461246979003867e-05,-3.871665531717018e-05,0.13215619983865912
1000,:cloud_with_lightning:,🌩,,112,2.827009246339528e-05,0.0001062292622594,2.1224932102326576e-05,6.372709718086329e-05,-3.5457004717468e-05,0.4436118027338071,2.4747512282860926e-05,8.148174997653907e-05,4.292522862306845,6.724967736139764e-05,-4.602474525907106e-05,0.31561388745799424
1001,:Hungary:,🇭🇺,,112,2.827009246339528e-05,0.0005300623392333,8.843721709302741e-06,0.00026945303047130133,-0.00024118293800790604,0.1049165875549737,1.855690708634901e-05,0.0005115054321469509,28.5641533239787,0.0002791662158483476,-0.00027032249413904487,0.03167905429540566
1002,:Senegal:,🇸🇳,,112,2.827009246339528e-05,2.16794412774394e-06,2.1814513549613423e-05,1.1991228838678681e-05,1.6278863624716597e-05,2.3575642533155405,2.504230300650435e-05,-2.287435887876041e-05,0.08657127609952048,1.521901829556961e-05,6.595495254043813e-06,1.4333719249134367
1003,:person_facepalming_medium_skin_tone:,🤦🏽,,111,2.8017680923543536e-05,7.58780444710379e-06,5.306233025581644e-06,6.447018736342717e-06,2.157066218720082e-05,4.345835194429338,1.666195697456259e-05,-9.074152527458801e-06,0.45539695359242066,1.7802742685323664e-05,-1.249650965974202e-05,0.2980570533076361
1004,:medical_symbol:,⚕,,110,2.776526938369179e-05,9.538954162073336e-05,3.2426979600776718e-06,4.9316119790405514e-05,-2.1550850406713722e-05,0.5630059603572775,1.550398367188473e-05,7.988555794884863e-05,6.152582693550876,6.157740550221257e-05,-5.83347075421349e-05,0.05266051620120884
1005,:Cameroon:,🇨🇲,,110,2.776526938369179e-05,1.08397206387197e-05,3.2426979600776718e-06,7.041209299398686e-06,2.0724060084293105e-05,3.9432529560033,1.550398367188473e-05,-4.66426303316503e-06,0.699157124267145,1.9302495011205744e-05,-1.605979705112807e-05,0.16799372092546466
1006,:two_women_holding_hands:,:two_women_holding_hands:,,110,2.776526938369179e-05,4.227491049100682e-05,5.4241493150390144e-05,4.8258201820698484e-05,-2.0492932437006692e-05,0.575348196496268,4.100338126704097e-05,1.2715292239658474e-06,1.03101035048024,3.50200899373493e-05,1.922140321304084e-05,1.5488678997520509
1007,:timer_clock:,⏲,,109,2.7512857843840048e-05,8.454982098201365e-05,3.5080096113567534e-05,5.981495854779059e-05,-3.230210070395054e-05,0.45996617755503405,3.129647697870379e-05,5.325334400330986e-05,2.701576316067364,5.603133941292685e-05,-2.0951243299359314e-05,0.6260799131543568
1008,:bone:,🦴,,109,2.7512857843840048e-05,1.8427525085823487e-05,7.959349538372467e-06,1.3193437312097976e-05,1.4319420531742072e-05,2.0853441899186955,1.7736103691106256e-05,6.914213947172304e-07,1.0389838380942678,2.2970191464831767e-05,-1.50108419264593e-05,0.34650775769799447
1009,:yin_yang:,☯,,109,2.7512857843840048e-05,0.0001734355302195,8.843721709302741e-07,8.715995119521513e-05,-5.9647093351375085e-05,0.31565939937504733,1.4198615007385161e-05,0.00015923691521211485,12.214961116227924,0.00010047419403167002,-9.958982186073974e-05,0.008801983230156742
1010,:doughnut:,🍩,,109,2.7512857843840048e-05,7.587804447103789e-05,3.625925900814124e-05,5.606865173958956e-05,-2.8555793895749515e-05,0.4906994727039864,3.188605842599065e-05,4.399198604504724e-05,2.3796620911033934,5.169545115743897e-05,-1.5436192149297727e-05,0.7014013456950658
1011,:bank:,🏦,,108,2.7260446303988303e-05,0.000109481178451,7.959349538372467e-06,5.872026399468623e-05,-3.145981769069793e-05,0.46424257061336066,1.7609897921180386e-05,9.18712805298196e-05,6.217025160567285,6.837081237749414e-05,-6.041146283912168e-05,0.11641443565752443
1012,:horse_racing:,🏇,,108,2.7260446303988303e-05,8.454982098201365e-05,5.01144230193822e-06,4.4780631641975935e-05,-1.752018533798763e-05,0.6087552878203538,1.613594430296326e-05,6.841387667905038e-05,5.239843382855915,5.590513364300098e-05,-5.0893691341062755e-05,0.08964189825464491
1013,:guard:,💂,,108,2.7260446303988303e-05,1.08397206387197e-06,8.843721709302741e-07,9.84172117401122e-07,2.6276274186587182e-05,27.698860617972255,1.4072409237459289e-05,-1.298843717358732e-05,0.07702817943828333,1.4172209183930137e-05,-1.3287837012999863e-05,0.06240185700427449
1014,:waving_hand_medium_skin_tone:,👋🏽,,108,2.7260446303988303e-05,3.035121778841516e-05,5.306233025581644e-06,1.7828725406998402e-05,9.431720896989901e-06,1.5290182377977295,1.6283339664784973e-05,1.4067878123630186e-05,1.863943049352091,2.8805832046201733e-05,-2.3499599020620087e-05,0.1842069000843637
1015,:curly_loop:,➰,,106,2.675562322428482e-05,3.251916191615909e-06,6.131647051783233e-05,3.228419335472412e-05,-5.528570130439304e-06,0.8287530349699658,4.403604687105857e-05,-4.0784130679442664e-05,0.0738466874907688,1.5003769707950363e-05,4.631270080988197e-05,4.086737647362135
1016,:military_medal:,🎖,,106,2.675562322428482e-05,0.0003197717588422,6.367479630697973e-05,0.00019172327757458987,-0.00016496765435030505,0.13955333730342448,4.521520976563228e-05,0.00027455654907656776,7.0722166390402545,0.00017326369103324243,-0.00010958889472626269,0.3675022500517034
1017,:raised_hand_medium_skin_tone:,✋🏽,,106,2.675562322428482e-05,3.251916191615909e-06,3.301656104806356e-05,1.8134238619839734e-05,8.621384604445084e-06,1.4754202690932319,2.988609213617419e-05,-2.6634175944558283e-05,0.10881035154408103,1.5003769707950363e-05,1.80127913401132e-05,2.2005510408873032
1018,:thumbs_down_medium_skin_tone:,👎🏽,Disgust,106,2.675562322428482e-05,1.8427525085823487e-05,2.1224932102326576e-05,1.982622859407503e-05,6.9293946302097875e-06,1.3495064428078167,2.3990277663305697e-05,-5.5627525774822105e-06,0.7681247105367724,2.2591574155054153e-05,-1.366642052727577e-06,0.9395065592442644
1019,:woman_fairy_light_skin_tone:,🧚🏻‍♀️,,106,2.675562322428482e-05,2.16794412774394e-06,1.4739536182171234e-05,8.453740154957587e-06,1.830188306932723e-05,3.164945069738668,2.0747579703228027e-05,-1.8579635575484088e-05,0.10449142303603917,1.4461783676014379e-05,2.777525061568548e-07,1.0192059646568716
1020,:black_square_button:,🔲,,105,2.6503211684433075e-05,3.793902223551895e-05,4.156549203372288e-05,3.9752257134620916e-05,-1.3249045450187841e-05,0.6667096058138288,3.403435185907798e-05,3.904670376440972e-06,1.1147273317443676,3.2221116959976015e-05,9.344375073746866e-06,1.2900077947438673
1021,:women_with_bunny_ears:,👯‍♀️,,105,2.6503211684433075e-05,2.7099301596799248e-05,7.0749773674421925e-06,1.708713948212072e-05,9.416072202312355e-06,1.551061938258592,1.6789094525937633e-05,1.0310207070861615e-05,1.6141014367947764,2.680125664061616e-05,-1.972627927317397e-05,0.2639793149370603
1022,:man_genie:,🧞‍♂️,,105,2.6503211684433075e-05,5.419860319359849e-06,3.832279407364521e-06,4.6260698633621855e-06,2.187714182107089e-05,5.729098882473595,1.5167745545898798e-05,-9.747885226538949e-06,0.3573280091598928,1.596153600189646e-05,-1.212925659453194e-05,0.24009465047155804
1023,:sauropod:,🦕,,105,2.6503211684433075e-05,1.517560889420758e-05,1.768744341860548e-06,8.472176618034064e-06,1.803103506639901e-05,3.1282647753137898,1.4135978013146812e-05,1.0396308810607677e-06,1.0735450267462134,2.083941028932033e-05,-1.907066594745978e-05,0.08487497089910384
1024,:Dominican_Republic:,🇩🇴,,105,2.6503211684433075e-05,0.0001864431949859,5.895814472868494e-07,9.351638821659342e-05,-6.701317653216035e-05,0.2834071352611368,1.3546396565859963e-05,0.00017289679842004004,13.763305546198149,0.00010647320333516653,-0.00010588362188787968,0.005537369298741849
1025,:antenna_bars:,📶,,104,2.625080014458133e-05,1.4091636830335608e-05,8.548930985659316e-06,1.1320283907997462e-05,1.4930516236583869e-05,2.318917118857406,1.7399865565120325e-05,-3.308228734784717e-06,0.8098704428259277,2.017121848745847e-05,-1.1622287501799154e-05,0.42381827309910136
1026,:nut_and_bolt:,🔩,,104,2.625080014458133e-05,8.67177651097576e-06,5.895814472868494e-07,4.630678979131304e-06,2.1620121165450028e-05,5.668887923970465,1.342019079593409e-05,-4.748414284958331e-06,0.6461738616714037,1.7461288327778544e-05,-1.6871706880491693e-05,0.033765059955450434
1027,:Iceland:,🇮🇸,,104,2.625080014458133e-05,0.000109481178451,5.895814472868494e-07,5.503537994914342e-05,-2.878457980456209e-05,0.4769804472838913,1.342019079593409e-05,9.60609876550659e-05,8.157945003596332,6.786598929779066e-05,-6.727640785050381e-05,0.00868743612798175
1028,:violin:,🎻,,104,2.625080014458133e-05,0.0002493135746905,6.544354064884028e-05,0.00015737855766967016,-0.00013112775752508883,0.16680036043843066,4.58471703967108e-05,0.00020346640429378922,5.4379271944858445,0.00013778218741754066,-7.233864676870039e-05,0.47497823830098984
1029,:soft_ice_cream:,🍦,,104,2.625080014458133e-05,0.0001051452901955,1.975097848410945e-05,6.244813433980472e-05,-3.6197334195223394e-05,0.42036163965668627,2.300088931434539e-05,8.214440088115461e-05,4.57135760093946,6.569804517004066e-05,-4.594706668593121e-05,0.30063266620779466
1030,:woman_gesturing_NO_light_skin_tone:,🙅🏻‍♀️,,103,2.5998388604729583e-05,1.1923692702591668e-05,1.1791628945736987e-05,1.1857660824164329e-05,1.4140727780565254e-05,2.1925394047153333,1.8895008775233284e-05,-6.971316072641616e-06,0.6310498631903628,1.8961040653660624e-05,-7.169411707923637e-06,0.6218872245000167
1031,:baby_light_skin_tone:,👶🏻,,103,2.5998388604729583e-05,1.6259580958079547e-05,2.1519722825970003e-05,1.8889651892024775e-05,7.108736712704808e-06,1.376329683222279,2.3759055715349795e-05,-7.499474757270247e-06,0.6843529958800033,2.1128984781404567e-05,3.9073804456543585e-07,1.0184929871741553
1032,:Wales:,🏴󠁧󠁢󠁷󠁬󠁳󠁿,,103,2.5998388604729583e-05,1.08397206387197e-06,2.947907236434247e-07,6.893813937576973e-07,2.5309007210971886e-05,37.712634602765995,1.3146589664186503e-05,-1.2062617600314534e-05,0.08245271903670122,1.3541180334300777e-05,-1.3246389610657352e-05,0.021769942971418727
1033,:videocassette:,📼,,102,2.574597706487784e-05,8.67177651097576e-06,2.0635350655039726e-06,5.367655788239866e-06,2.0378321276637974e-05,4.796502995084998,1.3904756065190906e-05,-5.232979554215146e-06,0.6236554219519636,1.72088767879268e-05,-1.5145341722422828e-05,0.11991108373509206
1034,:volleyball:,🏐,,102,2.574597706487784e-05,0.0023760667640073,0.000257057511017,0.0013165621375121502,-0.0012908161604472724,0.01955545912441997,0.00014140174404093892,0.0022346650199663613,16.803659531380152,0.001200906370536089,-0.0009438488595190891,0.2140529164669587
1035,:flag_in_hole:,⛳,,102,2.574597706487784e-05,0.0001463362286227,2.977386308798589e-05,8.805504585534296e-05,-6.230906879046512e-05,0.29238502819217643,2.7759920076431865e-05,0.00011857630854626815,5.271493153430916,8.604110284378893e-05,-5.626723975580304e-05,0.34604232284239234
1036,:baby_angel_light_skin_tone:,👼🏻,,102,2.574597706487784e-05,4.33588825548788e-06,8.548930985659316e-06,6.442409620573597e-06,1.930356744430424e-05,3.996327241077471,1.7147454025268577e-05,-1.2811565769780699e-05,0.25285901038711006,1.5040932660182859e-05,-6.492001674523543e-06,0.5683777182441945
1037,:Thailand:,🇹🇭,,101,2.549356552502609e-05,1.8427525085823487e-05,5.895814472868494e-06,1.216166977934599e-05,1.3331895745680102e-05,2.096222475002692,1.5694689998947294e-05,2.732835086876193e-06,1.1741248210101312,2.196054530542479e-05,-1.6064730832556298e-05,0.26847304522133536
1038,:man_health_worker:,👨‍⚕️,,101,2.549356552502609e-05,9.105365336524548e-05,6.190605196511918e-06,4.8622129280878696e-05,-2.3128563755852605e-05,0.5243202200741911,1.5842085360769006e-05,7.521156800447647e-05,5.747580024453646,5.8273609445135785e-05,-5.208300424862387e-05,0.10623342633924765
1039,:green_salad:,🥗,,101,2.549356552502609e-05,0.000220046328966,4.716651578294795e-06,0.0001123814902721474,-8.688792474712131e-05,0.22684843797043336,1.5105108551660443e-05,0.00020494122041433955,14.56767610861103,0.00012276994724551304,-0.00011805329566721825,0.03841861696708661
1040,:fast_reverse_button:,⏪,,101,2.549356552502609e-05,3.577107810777501e-05,9.963926459147754e-05,6.770517134962628e-05,-4.221160582460018e-05,0.3765379367165107,6.256641505825182e-05,-2.6795336950476808e-05,0.5717297063363901,3.063232181640055e-05,6.900694277507698e-05,3.252749340669654
1041,:swan:,🦢,,100,2.524115398517436e-05,2.3847385405183337e-05,6.485395920155343e-06,1.516639066266934e-05,1.007476332250502e-05,1.664282197827273,1.586327495266485e-05,7.984110452518486e-06,1.5033078274405909,2.454426969517885e-05,-1.8058873775023505e-05,0.2642325887345203
1042,:bookmark:,🔖,,100,2.524115398517436e-05,0.0001420003403672,5.689460966318096e-05,9.944747501519048e-05,-7.420632103001613e-05,0.2538139252034182,4.106788182417766e-05,0.00010093245854302235,3.4576981830994007,8.362074717618719e-05,-2.6726137513006232e-05,0.6803886784616405
1043,:bowl_with_spoon:,🥣,,100,2.524115398517436e-05,9.105365336524548e-05,3.537488683721096e-06,4.7295571024483286e-05,-2.2054417039308925e-05,0.5336895916133011,1.4389321334447729e-05,7.666433203079775e-05,6.327862951205695,5.8147403675209915e-05,-5.460991499148882e-05,0.060836571542905185
1044,:castle:,🏰,,99,2.4988742445322614e-05,0.0002915884851815,1.4739536182171234e-06,0.00014653121939985856,-0.00012154247695453595,0.17053527942828772,1.323134803176987e-05,0.0002783571371497302,22.03770050348348,0.0001582886138134113,-0.0001568146601951942,0.009311810765836903
1045,:martial_arts_uniform:,🥋,,99,2.4988742445322614e-05,7.587804447103789e-05,1.768744341860548e-06,3.8823394406449216e-05,-1.3834651961126602e-05,0.6436516648624512,1.3378743393591581e-05,6.249930107744631e-05,5.67153747095437,5.043339345818025e-05,-4.86646491163197e-05,0.03507089689150511
